speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_024198175.1	9822	96	0.98	1	0.01	0.99	9725	99.01
GCF_000144625.1	4251	57	1.34	15	0.35	1.69	4179	98.31
GCF_001499835.1	5508	87	1.58	52	0.94	2.52	5369	97.48
GCF_002167005.1	3091	53	1.71	0	0.0	1.71	3038	98.29
GCF_042684505.1	2977	13	0.44	0	0.0	0.44	2964	99.56
GCF_003260015.1	4036	30	0.74	0	0.0	0.74	4006	99.26
GCF_022539405.1	3078	34	1.1	34	1.1	2.21	3010	97.79
GCF_002224225.1	1783	17	0.95	1	0.06	1.01	1765	98.99
GCF_900108045.1	1807	25	1.38	8	0.44	1.83	1774	98.17
GCF_001678845.1	2794	26	0.93	0	0.0	0.93	2768	99.07
GCF_025833875.1	4581	34	0.74	13	0.28	1.03	4534	98.97
GCF_032461945.1	7178	94	1.31	3	0.04	1.35	7081	98.65
GCF_033343995.1	7115	128	1.8	11	0.15	1.95	6976	98.05
GCF_001281485.1	2740	2	0.07	0	0.0	0.07	2738	99.93
GCF_000344785.1	2686	53	1.97	10	0.37	2.35	2623	97.65
GCF_014635685.1	1687	30	1.78	0	0.0	1.78	1657	98.22
GCF_003966715.1	3565	38	1.07	51	1.43	2.5	3476	97.5
GCF_004341885.1	6402	104	1.62	2	0.03	1.66	6296	98.34
GCF_037327425.1	5580	151	2.71	62	1.11	3.82	5367	96.18
GCF_000473225.1	4829	166	3.44	30	0.62	4.06	4633	95.94
GCF_003260095.1	2177	26	1.19	0	0.0	1.19	2151	98.81
GCF_042657005.1	4023	65	1.62	2	0.05	1.67	3956	98.33
GCF_016647595.1	2140	69	3.22	46	2.15	5.37	2025	94.63
GCF_002142475.1	6365	72	1.13	31	0.49	1.62	6262	98.38
GCF_001955735.1	3933	155	3.94	73	1.86	5.8	3705	94.2
GCF_900129035.1	2306	5	0.22	1	0.04	0.26	2300	99.74
GCF_023898865.1	7980	151	1.89	20	0.25	2.14	7809	97.86
GCF_003589885.1	6243	100	1.6	12	0.19	1.79	6131	98.21
GCF_042686385.1	3986	27	0.68	3	0.08	0.75	3956	99.25
GCF_029872915.1	2619	65	2.48	35	1.34	3.82	2519	96.18
GCF_009933255.2	2933	56	1.91	29	0.99	2.9	2848	97.1
GCF_017874395.1	1721	11	0.64	1	0.06	0.7	1709	99.3
GCF_011927945.1	3008	10	0.33	1	0.03	0.37	2997	99.63
GCF_036246285.1	1893	22	1.16	0	0.0	1.16	1871	98.84
GCF_024436355.1	4466	30	0.67	0	0.0	0.67	4436	99.33
GCF_014635585.1	2166	14	0.65	0	0.0	0.65	2152	99.35
GCF_900115805.1	3605	32	0.89	5	0.14	1.03	3568	98.97
GCF_030159935.1	3056	41	1.34	1	0.03	1.37	3014	98.63
GCF_000763295.1	3864	12	0.31	1	0.03	0.34	3851	99.66
GCF_002086485.1	7657	145	1.89	1	0.01	1.91	7511	98.09
GCF_003977685.1	5107	90	1.76	3	0.06	1.82	5014	98.18
GCF_012277275.1	2933	15	0.51	1	0.03	0.55	2917	99.45
GCF_002078505.1	6222	280	4.5	0	0.0	4.5	5942	95.5
GCF_900156705.1	2607	22	0.84	3	0.12	0.96	2582	99.04
GCF_004349055.1	8523	62	0.73	13	0.15	0.88	8448	99.12
GCF_003946085.1	2571	43	1.67	3	0.12	1.79	2525	98.21
GCF_000285515.1	4889	154	3.15	0	0.0	3.15	4735	96.85
GCF_025972045.1	3338	65	1.95	42	1.26	3.21	3231	96.79
GCF_001605895.1	3555	140	3.94	0	0.0	3.94	3415	96.06
GCF_007754425.1	5864	32	0.55	44	0.75	1.3	5788	98.7
GCF_000024925.1	3721	17	0.46	0	0.0	0.46	3704	99.54
GCF_009770985.1	4379	10	0.23	1	0.02	0.25	4368	99.75
GCF_010723225.1	4283	104	2.43	18	0.42	2.85	4161	97.15
GCF_039544555.1	2794	16	0.57	0	0.0	0.57	2778	99.43
GCF_018966525.1	5642	86	1.52	8	0.14	1.67	5548	98.33
GCF_008728635.1	3758	34	0.9	20	0.53	1.44	3704	98.56
GCF_003014575.1	3972	35	0.88	2	0.05	0.93	3935	99.07
GCF_016918505.1	3260	117	3.59	8	0.25	3.83	3135	96.17
GCF_008831045.1	2278	40	1.76	0	0.0	1.76	2238	98.24
GCF_034044715.1	4787	57	1.19	1	0.02	1.21	4729	98.79
GCF_003240585.1	6336	231	3.65	10	0.16	3.8	6095	96.2
GCF_039542425.1	6813	144	2.11	0	0.0	2.11	6669	97.89
GCF_022012555.1	8562	230	2.69	2	0.02	2.71	8330	97.29
GCF_000420245.1	3728	158	4.24	16	0.43	4.67	3554	95.33
GCF_004771075.1	1987	13	0.65	0	0.0	0.65	1974	99.35
GCF_002845745.1	5467	44	0.8	2	0.04	0.84	5421	99.16
GCF_030053425.1	3614	31	0.86	1	0.03	0.89	3582	99.11
GCF_002139825.2	1713	11	0.64	20	1.17	1.81	1682	98.19
GCF_904830935.1	4451	70	1.57	27	0.61	2.18	4354	97.82
GCF_964020125.1	4104	378	9.21	622	15.16	24.37	3104	75.63
GCF_964028245.1	1345	65	4.83	62	4.61	9.44	1218	90.56
GCF_000183725.1	2813	19	0.68	4	0.14	0.82	2790	99.18
GCF_029952525.1	5983	25	0.42	1	0.02	0.43	5957	99.57
GCF_024753545.1	4473	100	2.24	0	0.0	2.24	4373	97.76
GCF_000806415.1	3520	62	1.76	0	0.0	1.76	3458	98.24
GCF_040649515.1	8562	185	2.16	0	0.0	2.16	8377	97.84
GCF_003568965.1	3523	77	2.19	1	0.03	2.21	3445	97.79
GCF_016127715.1	2268	436	19.22	0	0.0	19.22	1832	80.78
GCF_018069895.1	3703	98	2.65	5	0.14	2.78	3600	97.22
GCF_000966975.1	8389	930	11.09	2	0.02	11.11	7457	88.89
GCF_029268935.1	6828	148	2.17	1	0.01	2.18	6679	97.82
GCF_012277315.1	1137	27	2.37	1	0.09	2.46	1109	97.54
GCF_964048965.1	3593	8	0.22	0	0.0	0.22	3585	99.78
GCF_004341035.1	4577	79	1.73	1	0.02	1.75	4497	98.25
GCF_004117855.1	4099	53	1.29	7	0.17	1.46	4039	98.54
GCF_900453675.1	5108	99	1.94	32	0.63	2.56	4977	97.44
GCF_002549795.1	3706	36	0.97	26	0.7	1.67	3644	98.33
GCF_013409625.1	5424	22	0.41	10	0.18	0.59	5392	99.41
GCF_902859815.1	5410	129	2.38	8	0.15	2.53	5273	97.47
GCF_000009305.1	1494	127	8.5	5	0.33	8.84	1362	91.16
GCF_019913755.1	4664	148	3.17	3	0.06	3.24	4513	96.76
GCF_014138635.1	6632	104	1.57	4	0.06	1.63	6524	98.37
GCF_003545925.1	4084	60	1.47	0	0.0	1.47	4024	98.53
GCF_964332355.1	3221	12	0.37	5	0.16	0.53	3204	99.47
GCF_039542405.1	7887	125	1.58	0	0.0	1.58	7762	98.42
GCF_039536745.1	3801	37	0.97	2	0.05	1.03	3762	98.97
GCF_017831975.1	3468	12	0.35	2	0.06	0.4	3454	99.6
GCF_039555325.1	2395	14	0.58	0	0.0	0.58	2381	99.42
GCF_003968655.1	1907	33	1.73	3	0.16	1.89	1871	98.11
GCF_042655705.1	4975	146	2.93	2	0.04	2.97	4827	97.03
GCF_030686155.1	1695	21	1.24	0	0.0	1.24	1674	98.76
GCF_018502505.1	1325	3	0.23	0	0.0	0.23	1322	99.77
GCF_004365405.1	3519	45	1.28	0	0.0	1.28	3474	98.72
GCF_900129115.1	2431	65	2.67	2	0.08	2.76	2364	97.24
GCF_021601385.1	5400	105	1.94	1	0.02	1.96	5294	98.04
GCF_014874095.1	8454	182	2.15	8	0.09	2.25	8264	97.75
GCF_000521785.1	4343	108	2.49	2	0.05	2.53	4233	97.47
GCF_003056015.1	992	55	5.54	3	0.3	5.85	934	94.15
GCF_004833285.1	3464	69	1.99	1	0.03	2.02	3394	97.98
GCF_022786785.1	1966	23	1.17	0	0.0	1.17	1943	98.83
GCF_002200855.1	3871	60	1.55	0	0.0	1.55	3811	98.45
GCF_000427645.1	3592	42	1.17	3	0.08	1.25	3547	98.75
GCF_020521235.1	10240	376	3.67	11	0.11	3.78	9853	96.22
GCF_014268935.2	5308	72	1.36	14	0.26	1.62	5222	98.38
GCF_013415325.1	3771	26	0.69	2	0.05	0.74	3743	99.26
GCF_900167945.1	5667	19	0.34	12	0.21	0.55	5636	99.45
GCF_040529045.1	4030	30	0.74	3	0.07	0.82	3997	99.18
GCF_030296595.1	3520	462	13.12	33	0.94	14.06	3025	85.94
GCF_900187325.1	3819	61	1.6	5	0.13	1.73	3753	98.27
GCF_026337845.1	9224	62	0.67	7	0.08	0.75	9155	99.25
GCF_000226955.1	3920	78	1.99	0	0.0	1.99	3842	98.01
GCF_963681955.1	5875	130	2.21	56	0.95	3.17	5689	96.83
GCF_014069315.1	2486	78	3.14	36	1.45	4.59	2372	95.41
GCF_048629425.1	4240	54	1.27	120	2.83	4.1	4066	95.9
GCF_009646095.1	3451	252	7.3	7	0.2	7.51	3192	92.49
GCF_000970755.1	1997	48	2.4	2	0.1	2.5	1947	97.5
GCF_044142885.1	4152	70	1.69	23	0.55	2.24	4059	97.76
GCF_047345005.1	6449	115	1.78	45	0.7	2.48	6289	97.52
GCF_001592105.1	3009	71	2.36	4	0.13	2.49	2934	97.51
GCF_003596405.1	5150	302	5.86	69	1.34	7.2	4779	92.8
GCF_004745865.1	5066	27	0.53	3	0.06	0.59	5036	99.41
GCF_000213255.1	2941	19	0.65	15	0.51	1.16	2907	98.84
GCF_016863315.1	7961	72	0.9	1	0.01	0.92	7888	99.08
GCF_900111015.1	3946	38	0.96	6	0.15	1.12	3902	98.88
GCF_002086165.1	5705	229	4.01	0	0.0	4.01	5476	95.99
GCF_014042035.1	4143	69	1.67	0	0.0	1.67	4074	98.33
GCF_014203645.1	7198	284	3.95	1	0.01	3.96	6913	96.04
GCF_001677885.1	5290	80	1.51	4	0.08	1.59	5206	98.41
GCF_027604915.1	5475	67	1.22	5	0.09	1.32	5403	98.68
GCF_024437735.1	4726	51	1.08	6	0.13	1.21	4669	98.79
GCF_007845645.1	5058	124	2.45	2	0.04	2.49	4932	97.51
GCF_035918035.1	7895	446	5.65	49	0.62	6.27	7400	93.73
GCF_009757775.1	4842	72	1.49	6	0.12	1.61	4764	98.39
GCF_017873675.1	3830	42	1.1	1	0.03	1.12	3787	98.88
GCF_004745595.1	3095	14	0.45	0	0.0	0.45	3081	99.55
GCF_000967245.1	1666	21	1.26	1	0.06	1.32	1644	98.68
GCF_000425425.1	3582	35	0.98	6	0.17	1.14	3541	98.86
GCF_003814745.1	2939	19	0.65	0	0.0	0.65	2920	99.35
GCF_014692495.1	3338	38	1.14	1	0.03	1.17	3299	98.83
GCF_030297135.1	3874	14	0.36	1	0.03	0.39	3859	99.61
GCF_042651245.1	3305	28	0.85	1	0.03	0.88	3276	99.12
GCF_050589785.1	4452	11	0.25	0	0.0	0.25	4441	99.75
GCF_000818395.1	5068	125	2.47	365	7.2	9.67	4578	90.33
GCF_900188425.1	5234	154	2.94	51	0.97	3.92	5029	96.08
GCF_000236805.1	5112	87	1.7	1	0.02	1.72	5024	98.28
GCF_014235765.1	4107	60	1.46	0	0.0	1.46	4047	98.54
GCF_900458255.1	2581	114	4.42	4	0.15	4.57	2463	95.43
GCF_018128125.1	2338	58	2.48	2	0.09	2.57	2278	97.43
GCF_000741575.1	2245	38	1.69	5	0.22	1.92	2202	98.08
GCF_019655855.2	5004	88	1.76	1	0.02	1.78	4915	98.22
GCF_001866515.1	5146	39	0.76	7	0.14	0.89	5100	99.11
GCF_004785795.1	4754	47	0.99	54	1.14	2.12	4653	97.88
GCF_900537995.1	4117	104	2.53	64	1.55	4.08	3949	95.92
GCF_021271205.1	5287	79	1.49	2	0.04	1.53	5206	98.47
GCF_000711795.1	3855	48	1.25	2	0.05	1.3	3805	98.7
GCF_012927105.1	5040	146	2.9	1	0.02	2.92	4893	97.08
GCF_001189845.1	9128	653	7.15	1	0.01	7.16	8474	92.84
GCF_014138605.1	4657	168	3.61	5	0.11	3.71	4484	96.29
GCF_003002875.1	3441	12	0.35	2	0.06	0.41	3427	99.59
GCF_010233585.1	8347	70	0.84	1	0.01	0.85	8276	99.15
GCF_014195185.1	6898	31	0.45	2	0.03	0.48	6865	99.52
GCF_900142255.1	3043	52	1.71	10	0.33	2.04	2981	97.96
GCF_027359925.1	4332	33	0.76	22	0.51	1.27	4277	98.73
GCF_900114895.1	2429	29	1.19	5	0.21	1.4	2395	98.6
GCF_048054115.1	1014	82	8.09	5	0.49	8.58	927	91.42
GCF_000285835.1	3094	111	3.59	1	0.03	3.62	2982	96.38
GCF_024733725.1	1693	16	0.95	1	0.06	1.0	1676	99.0
GCF_004341165.1	3784	15	0.4	3	0.08	0.48	3766	99.52
GCF_000377005.1	1920	25	1.3	3	0.16	1.46	1892	98.54
GCF_014646355.1	7743	128	1.65	0	0.0	1.65	7615	98.35
GCF_002287065.1	3660	110	3.01	22	0.6	3.61	3528	96.39
GCF_900111515.1	3764	25	0.66	2	0.05	0.72	3737	99.28
GCF_039529395.1	6731	235	3.49	0	0.0	3.49	6496	96.51
GCF_025144665.1	2204	29	1.32	15	0.68	2.0	2160	98.0
GCF_900240245.1	3121	73	2.34	35	1.12	3.46	3013	96.54
GCF_004352825.1	2698	31	1.15	3	0.11	1.26	2664	98.74
GCF_900116175.1	4050	28	0.69	1	0.02	0.72	4021	99.28
GCF_007743815.1	4335	30	0.69	3	0.07	0.76	4302	99.24
GCF_050219315.1	2741	30	1.09	44	1.61	2.7	2667	97.3
GCF_014199635.1	4112	28	0.68	1	0.02	0.71	4083	99.29
GCF_032670585.1	3882	60	1.55	1	0.03	1.57	3821	98.43
GCF_046044395.1	3359	59	1.76	0	0.0	1.76	3300	98.24
GCF_026012015.1	4338	25	0.58	1	0.02	0.6	4312	99.4
GCF_006094275.1	2979	49	1.64	2	0.07	1.71	2928	98.29
GCF_000807275.1	2285	33	1.44	2	0.09	1.53	2250	98.47
GCF_007197735.1	3383	15	0.44	12	0.35	0.8	3356	99.2
GCF_013343005.1	3768	176	4.67	27	0.72	5.39	3565	94.61
GCF_000382065.1	4011	43	1.07	1	0.02	1.1	3967	98.9
GCF_029223865.1	6452	98	1.52	8	0.12	1.64	6346	98.36
GCF_016638705.1	5266	179	3.4	2	0.04	3.44	5085	96.56
GCF_000024405.1	4213	20	0.47	26	0.62	1.09	4167	98.91
GCF_000350165.1	2658	38	1.43	1	0.04	1.47	2619	98.53
GCF_030500275.1	5056	169	3.34	3	0.06	3.4	4884	96.6
GCF_018069845.1	4907	38	0.77	1	0.02	0.79	4868	99.21
GCF_001663675.1	2584	69	2.67	120	4.64	7.31	2395	92.69
GCF_900094835.1	1744	12	0.69	2	0.11	0.8	1730	99.2
GCF_022845615.1	2261	22	0.97	52	2.3	3.27	2187	96.73
GCF_029167165.1	5273	99	1.88	0	0.0	1.88	5174	98.12
GCF_030230305.1	1706	11	0.64	0	0.0	0.64	1695	99.36
GCF_019857185.1	3008	6	0.2	1	0.03	0.23	3001	99.77
GCF_030546695.1	4242	39	0.92	1	0.02	0.94	4202	99.06
GCF_004769235.1	3846	13	0.34	1	0.03	0.36	3832	99.64
GCF_002210095.1	5692	70	1.23	0	0.0	1.23	5622	98.77
GCF_036880405.1	2152	16	0.74	0	0.0	0.74	2136	99.26
GCF_016865445.1	1760	8	0.45	8	0.45	0.91	1744	99.09
GCF_041929845.1	3462	116	3.35	0	0.0	3.35	3346	96.65
GCF_000815025.1	569	7	1.23	1	0.18	1.41	561	98.59
GCF_949794035.1	5049	46	0.91	17	0.34	1.25	4986	98.75
GCF_016918855.1	8079	162	2.01	0	0.0	2.01	7917	97.99
GCF_016653295.1	3644	107	2.94	11	0.3	3.24	3526	96.76
GCF_000015485.1	3081	18	0.58	8	0.26	0.84	3055	99.16
GCF_016027855.1	4163	84	2.02	0	0.0	2.02	4079	97.98
GCF_020400595.2	8637	211	2.44	27	0.31	2.76	8399	97.24
GCF_000820705.1	3523	144	4.09	1	0.03	4.12	3378	95.88
GCF_036287475.1	8384	252	3.01	13	0.16	3.16	8119	96.84
GCF_001679665.1	3816	25	0.66	0	0.0	0.66	3791	99.34
GCF_014197205.1	1518	18	1.19	20	1.32	2.5	1480	97.5
GCF_003703815.1	3745	54	1.44	2	0.05	1.5	3689	98.5
GCF_027247405.1	4367	68	1.56	32	0.73	2.29	4267	97.71
GCF_019711395.1	2658	3	0.11	0	0.0	0.11	2655	99.89
GCF_900141915.1	3724	78	2.09	5	0.13	2.23	3641	97.77
GCF_031846515.1	3483	32	0.92	2	0.06	0.98	3449	99.02
GCF_030229965.1	5430	86	1.58	0	0.0	1.58	5344	98.42
GCF_003072645.1	4768	279	5.85	53	1.11	6.96	4436	93.04
GCF_028401425.1	5147	1097	21.31	2	0.04	21.35	4048	78.65
GCF_042654065.1	8096	106	1.31	6	0.07	1.38	7984	98.62
GCF_008806755.1	3666	46	1.25	0	0.0	1.25	3620	98.75
GCF_002917995.1	1749	9	0.51	0	0.0	0.51	1740	99.49
GCF_016623615.1	3661	11	0.3	0	0.0	0.3	3650	99.7
GCF_009711095.1	4567	193	4.23	2	0.04	4.27	4372	95.73
GCF_039544205.1	2892	17	0.59	1	0.03	0.62	2874	99.38
GCF_026712185.1	4318	24	0.56	1	0.02	0.58	4293	99.42
GCF_011758765.1	5595	47	0.84	7	0.13	0.97	5541	99.03
GCF_902141845.1	5798	175	3.02	1	0.02	3.04	5622	96.96
GCF_011455875.1	2022	23	1.14	19	0.94	2.08	1980	97.92
GCF_900108025.1	2865	15	0.52	1	0.03	0.56	2849	99.44
GCF_000212695.1	3815	25	0.66	2	0.05	0.71	3788	99.29
GCF_000328705.1	8451	138	1.63	7	0.08	1.72	8306	98.28
GCF_022827545.1	5013	15	0.3	4	0.08	0.38	4994	99.62
GCF_000143845.1	1768	11	0.62	0	0.0	0.62	1757	99.38
GCF_030161215.1	3207	30	0.94	3	0.09	1.03	3174	98.97
GCF_030068445.1	4402	121	2.75	5	0.11	2.86	4276	97.14
GCF_007097265.1	3454	49	1.42	7	0.2	1.62	3398	98.38
GCF_000227705.2	4038	117	2.9	52	1.29	4.19	3869	95.81
GCF_039528695.1	4118	68	1.65	0	0.0	1.65	4050	98.35
GCF_001552175.1	9859	168	1.7	1	0.01	1.71	9690	98.29
GCF_007751035.1	7055	47	0.67	86	1.22	1.89	6922	98.11
GCF_042675965.1	4010	99	2.47	0	0.0	2.47	3911	97.53
GCF_003050785.1	4253	82	1.93	8	0.19	2.12	4163	97.88
GCF_004217215.1	3675	11	0.3	1	0.03	0.33	3663	99.67
GCF_000007085.1	2655	111	4.18	38	1.43	5.61	2506	94.39
GCF_001042635.1	2536	52	2.05	14	0.55	2.6	2470	97.4
GCF_003259005.1	8903	986	11.07	60	0.67	11.75	7857	88.25
GCF_010671605.1	3781	8	0.21	0	0.0	0.21	3773	99.79
GCF_009709555.1	7856	404	5.14	118	1.5	6.64	7334	93.36
GCF_900103185.1	3598	78	2.17	6	0.17	2.33	3514	97.67
GCF_000485905.1	1873	23	1.23	1	0.05	1.28	1849	98.72
GCF_013340845.1	2310	16	0.69	7	0.3	1.0	2287	99.0
GCF_003002815.1	9430	99	1.05	0	0.0	1.05	9331	98.95
GCF_044453005.1	6749	64	0.95	0	0.0	0.95	6685	99.05
GCF_000419525.1	4654	24	0.52	16	0.34	0.86	4614	99.14
GCF_050337085.1	5574	168	3.01	4	0.07	3.09	5402	96.91
GCF_045310795.1	5446	83	1.52	5	0.09	1.62	5358	98.38
GCF_900091435.1	6243	78	1.25	1	0.02	1.27	6164	98.73
GCF_003991225.1	4016	93	2.32	90	2.24	4.56	3833	95.44
GCF_022230905.1	6426	92	1.43	1	0.02	1.45	6333	98.55
GCF_030845175.1	3479	19	0.55	3	0.09	0.63	3457	99.37
GCF_900604355.1	3856	81	2.1	19	0.49	2.59	3756	97.41
GCF_001050275.1	3309	27	0.82	7	0.21	1.03	3275	98.97
GCF_002245615.1	5120	76	1.48	0	0.0	1.48	5044	98.52
GCF_902806985.1	2339	19	0.81	2	0.09	0.9	2318	99.1
GCF_002813755.1	3197	72	2.25	33	1.03	3.28	3092	96.72
GCF_013378075.1	3534	27	0.76	1	0.03	0.79	3506	99.21
GCF_028596105.1	4399	175	3.98	53	1.2	5.18	4171	94.82
GCF_026805525.1	1465	12	0.82	0	0.0	0.82	1453	99.18
GCF_000771085.1	1474	33	2.24	0	0.0	2.24	1441	97.76
GCF_014269395.1	2426	13	0.54	29	1.2	1.73	2384	98.27
GCF_013394065.1	6556	150	2.29	13	0.2	2.49	6393	97.51
GCF_000153305.1	3780	90	2.38	1	0.03	2.41	3689	97.59
GCF_000224615.1	2365	121	5.12	3	0.13	5.24	2241	94.76
GCF_947251555.1	1308	88	6.73	63	4.82	11.54	1157	88.46
GCF_012222965.1	1585	41	2.59	38	2.4	4.98	1506	95.02
GCF_003967575.1	7286	75	1.03	65	0.89	1.92	7146	98.08
GCF_014138835.1	6864	60	0.87	9	0.13	1.01	6795	98.99
GCF_042680565.1	3906	67	1.72	0	0.0	1.72	3839	98.28
GCF_014200405.1	4186	63	1.51	69	1.65	3.15	4054	96.85
GCF_003614185.1	4927	133	2.7	75	1.52	4.22	4719	95.78
GCF_000162475.2	1594	57	3.58	0	0.0	3.58	1537	96.42
GCF_039522605.1	3607	77	2.13	0	0.0	2.13	3530	97.87
GCF_000744705.1	8721	222	2.55	80	0.92	3.46	8419	96.54
GCF_009827295.1	2920	35	1.2	21	0.72	1.92	2864	98.08
GCF_008728965.1	2577	46	1.79	1	0.04	1.82	2530	98.18
GCF_000430885.1	3518	76	2.16	8	0.23	2.39	3434	97.61
GCF_000484535.1	4495	49	1.09	33	0.73	1.82	4413	98.18
GCF_039535235.1	6619	147	2.22	10	0.15	2.37	6462	97.63
GCF_016861695.1	2756	26	0.94	0	0.0	0.94	2730	99.06
GCF_947251615.1	1579	86	5.45	64	4.05	9.5	1429	90.5
GCF_037996705.1	4217	166	3.94	4	0.09	4.03	4047	95.97
GCF_000718985.1	5359	186	3.47	3	0.06	3.53	5170	96.47
GCF_000744815.1	6875	185	2.69	22	0.32	3.01	6668	96.99
GCF_009846485.1	4255	113	2.66	27	0.63	3.29	4115	96.71
GCF_900129725.1	6771	28	0.41	1	0.01	0.43	6742	99.57
GCF_900115035.1	4163	51	1.23	11	0.26	1.49	4101	98.51
GCF_017875555.1	8513	71	0.83	4	0.05	0.88	8438	99.12
GCF_000420285.1	3795	9	0.24	2	0.05	0.29	3784	99.71
GCF_018860155.1	8539	185	2.17	245	2.87	5.04	8109	94.96
GCF_017573505.1	10675	88	0.82	0	0.0	0.82	10587	99.18
GCF_001889605.1	5191	95	1.83	8	0.15	1.98	5088	98.02
GCF_034424665.1	3308	62	1.87	24	0.73	2.6	3222	97.4
GCF_042434095.1	6246	167	2.67	3	0.05	2.72	6076	97.28
GCF_000015725.1	4519	54	1.19	85	1.88	3.08	4380	96.92
GCF_013155295.1	4335	88	2.03	2	0.05	2.08	4245	97.92
GCF_017355885.1	4854	93	1.92	4	0.08	2.0	4757	98.0
GCF_028617075.1	3129	50	1.6	4	0.13	1.73	3075	98.27
GCF_004339675.1	3613	77	2.13	1	0.03	2.16	3535	97.84
GCF_008932075.1	7505	259	3.45	0	0.0	3.45	7246	96.55
GCF_016698705.1	7005	72	1.03	9	0.13	1.16	6924	98.84
GCF_018145875.1	3085	47	1.52	0	0.0	1.52	3038	98.48
GCF_016765675.1	4399	102	2.32	1	0.02	2.34	4296	97.66
GCF_000374145.1	3067	36	1.17	0	0.0	1.17	3031	98.83
GCF_003096575.1	1562	18	1.15	1	0.06	1.22	1543	98.78
GCF_043678055.1	4685	12	0.26	2	0.04	0.3	4671	99.7
GCF_000012825.1	4097	115	2.81	84	2.05	4.86	3898	95.14
GCF_012933365.1	4706	122	2.59	2	0.04	2.63	4582	97.37
GCF_038811545.1	4428	28	0.63	3	0.07	0.7	4397	99.3
GCF_016735675.1	4109	19	0.46	0	0.0	0.46	4090	99.54
GCF_964026735.1	1424	185	12.99	42	2.95	15.94	1197	84.06
GCF_021654115.1	2451	28	1.14	4	0.16	1.31	2419	98.69
GCF_900182575.1	2831	14	0.49	1	0.04	0.53	2816	99.47
GCF_045207185.1	6849	120	1.75	53	0.77	2.53	6676	97.47
GCF_021739485.1	5634	84	1.49	0	0.0	1.49	5550	98.51
GCF_008932225.1	3103	25	0.81	0	0.0	0.81	3078	99.19
GCF_001746855.1	1809	259	14.32	0	0.0	14.32	1550	85.68
GCF_009857835.1	4421	40	0.9	0	0.0	0.9	4381	99.1
GCF_040545265.1	1856	74	3.99	5	0.27	4.26	1777	95.74
GCF_046245125.1	1777	88	4.95	54	3.04	7.99	1635	92.01
GCF_003285015.1	8217	98	1.19	2	0.02	1.22	8117	98.78
GCF_000331185.2	8415	171	2.03	14	0.17	2.2	8230	97.8
GCF_011170085.1	2163	74	3.42	2	0.09	3.51	2087	96.49
GCF_006334135.1	744	12	1.61	0	0.0	1.61	732	98.39
GCF_003722335.1	5187	90	1.74	7	0.13	1.87	5090	98.13
GCF_000786575.1	1961	57	2.91	0	0.0	2.91	1904	97.09
GCF_000686665.1	2819	52	1.84	4	0.14	1.99	2763	98.01
GCF_041930185.1	4168	80	1.92	0	0.0	1.92	4088	98.08
GCF_042432745.1	2915	64	2.2	179	6.14	8.34	2672	91.66
GCF_006381105.1	3577	41	1.15	2	0.06	1.2	3534	98.8
GCF_004917065.1	4219	39	0.92	0	0.0	0.92	4180	99.08
GCF_900149385.2	920	12	1.3	0	0.0	1.3	908	98.7
GCF_001990485.1	1788	16	0.89	1	0.06	0.95	1771	99.05
GCF_010508875.1	3910	70	1.79	98	2.51	4.3	3742	95.7
GCF_031854425.1	4636	45	0.97	1	0.02	0.99	4590	99.01
GCF_014646135.1	4756	58	1.22	0	0.0	1.22	4698	98.78
GCF_005144635.2	9621	57	0.59	12	0.12	0.72	9552	99.28
GCF_000181575.2	1319	32	2.43	47	3.56	5.99	1240	94.01
GCF_900046455.1	3665	46	1.26	33	0.9	2.16	3586	97.84
GCF_032810065.1	4131	16	0.39	11	0.27	0.65	4104	99.35
GCF_000375365.1	2271	27	1.19	1	0.04	1.23	2243	98.77
GCF_002138795.1	1598	33	2.07	0	0.0	2.07	1565	97.93
GCF_013408335.1	5985	40	0.67	105	1.75	2.42	5840	97.58
GCF_014596085.1	5804	53	0.91	4	0.07	0.98	5747	99.02
GCF_011326755.1	3622	50	1.38	3	0.08	1.46	3569	98.54
GCF_021729055.1	3532	7	0.2	0	0.0	0.2	3525	99.8
GCF_002104515.1	3745	45	1.2	2	0.05	1.26	3698	98.74
GCF_000013665.1	4090	17	0.42	14	0.34	0.76	4059	99.24
GCF_000527095.1	3955	49	1.24	46	1.16	2.4	3860	97.6
GCF_004011135.1	3976	21	0.53	0	0.0	0.53	3955	99.47
GCF_002871005.1	4920	57	1.16	1	0.02	1.18	4862	98.82
GCF_001399675.1	4694	72	1.53	7	0.15	1.68	4615	98.32
GCF_007833215.1	3929	39	0.99	0	0.0	0.99	3890	99.01
GCF_000016345.1	2131	16	0.75	1	0.05	0.8	2114	99.2
GCF_013179555.1	4878	229	4.69	9	0.18	4.88	4640	95.12
GCF_009834985.1	4195	87	2.07	0	0.0	2.07	4108	97.93
GCF_014637955.1	3413	28	0.82	2	0.06	0.88	3383	99.12
GCF_007556705.1	2610	97	3.72	2	0.08	3.79	2511	96.21
GCF_014138825.1	2716	14	0.52	0	0.0	0.52	2702	99.48
GCF_042647645.1	5000	83	1.66	71	1.42	3.08	4846	96.92
GCF_900604385.1	2645	60	2.27	12	0.45	2.72	2573	97.28
